state,year,quarter,district,count,amount
uttarakhand,2022,4,almora,255,527702.0
uttarakhand,2022,4,pithoragarh,241,419628.0
uttarakhand,2022,4,chamoli,145,313403.0
uttarakhand,2022,4,champawat,120,231116.0
uttarakhand,2024,1,dehradun,4033,6937954.0
uttarakhand,2024,1,haridwar,2141,3803423.0
uttarakhand,2024,1,udham singh nagar,1804,2873929.0
uttarakhand,2024,1,nainital,1195,2066666.0
uttarakhand,2024,1,pauri garhwal,676,986721.0
uttarakhand,2024,1,tehri garhwal,351,569081.0
uttarakhand,2024,1,pithoragarh,314,576592.0
uttarakhand,2024,1,almora,296,527121.0
uttarakhand,2024,1,chamoli,219,367270.0
uttarakhand,2024,1,uttarkashi,148,244752.0
uttarakhand,2024,2,dehradun,3550,6613242.0
uttarakhand,2024,2,haridwar,1792,3041917.0
uttarakhand,2024,2,udham singh nagar,1683,2586091.0
uttarakhand,2024,2,nainital,1107,1800174.0
uttarakhand,2024,2,pauri garhwal,613,959351.0
uttarakhand,2024,2,tehri garhwal,349,616732.0
uttarakhand,2024,2,pithoragarh,282,475039.0
uttarakhand,2024,2,almora,244,448874.0
uttarakhand,2024,2,chamoli,180,396187.0
uttarakhand,2024,2,champawat,152,237993.0
uttarakhand,2024,3,dehradun,3785,6592118.0
uttarakhand,2024,3,udham singh nagar,1734,2718433.0
uttarakhand,2024,3,haridwar,1680,2879859.0
uttarakhand,2024,3,nainital,1214,2028381.0
uttarakhand,2024,3,pauri garhwal,523,916302.0
uttarakhand,2024,3,tehri garhwal,336,600103.0
uttarakhand,2024,3,almora,283,494383.0
uttarakhand,2024,3,pithoragarh,261,442369.0
uttarakhand,2024,3,chamoli,181,344848.0
uttarakhand,2024,3,champawat,149,243839.0
uttarakhand,2024,4,dehradun,4512,8265832.0
uttarakhand,2024,4,haridwar,2236,4063011.0
uttarakhand,2024,4,udham singh nagar,2104,3342874.0
uttarakhand,2024,4,nainital,1473,2668491.0
uttarakhand,2024,4,pauri garhwal,688,1194947.0
uttarakhand,2024,4,tehri garhwal,475,782549.0
uttarakhand,2024,4,almora,371,652054.0
uttarakhand,2024,4,pithoragarh,338,638819.0
uttarakhand,2024,4,chamoli,261,517286.0
uttarakhand,2024,4,champawat,190,364070.0
uttarakhand,2023,1,dehradun,2611,4615566.0
uttarakhand,2023,1,haridwar,1333,2613631.0
uttarakhand,2023,1,udham singh nagar,1211,2199841.0
uttarakhand,2023,1,nainital,803,1294101.0
uttarakhand,2023,1,pauri garhwal,450,712712.0
uttarakhand,2023,1,pithoragarh,236,412777.0
uttarakhand,2023,1,tehri garhwal,229,358656.0
uttarakhand,2023,1,almora,199,421827.0
uttarakhand,2023,1,chamoli,131,240907.0
uttarakhand,2023,1,champawat,101,204855.0
uttarakhand,2023,2,dehradun,2830,4928013.0
uttarakhand,2023,2,udham singh nagar,1346,2119816.0
uttarakhand,2023,2,haridwar,1301,2352512.0
uttarakhand,2023,2,nainital,860,1499565.0
uttarakhand,2023,2,pauri garhwal,449,834933.0
uttarakhand,2023,2,pithoragarh,256,402449.0
uttarakhand,2023,2,tehri garhwal,254,411630.0
uttarakhand,2023,2,almora,226,468657.0
uttarakhand,2023,2,chamoli,160,353627.0
uttarakhand,2023,2,uttarkashi,122,219180.0
uttarakhand,2023,3,dehradun,2753,4269377.0
uttarakhand,2023,3,udham singh nagar,1368,2002699.0
uttarakhand,2023,3,haridwar,1237,2120521.0
uttarakhand,2023,3,nainital,850,1344731.0
uttarakhand,2023,3,pauri garhwal,466,723598.0
uttarakhand,2023,3,pithoragarh,259,463687.0
uttarakhand,2023,3,almora,238,427365.0
uttarakhand,2023,3,tehri garhwal,187,379190.0
uttarakhand,2023,3,chamoli,120,262413.0
uttarakhand,2023,3,champawat,111,175544.0
uttarakhand,2023,4,dehradun,3417,6454643.0
uttarakhand,2023,4,haridwar,1693,3183018.0
uttarakhand,2023,4,udham singh nagar,1667,3091689.0
uttarakhand,2023,4,nainital,1086,1911707.0
uttarakhand,2023,4,pauri garhwal,592,1037849.0
uttarakhand,2023,4,tehri garhwal,320,700351.0
uttarakhand,2023,4,almora,278,589368.0
uttarakhand,2023,4,pithoragarh,274,554770.0
uttarakhand,2023,4,chamoli,232,619715.0
uttarakhand,2023,4,champawat,154,266866.0
uttarakhand,2021,1,dehradun,761,878779.0
uttarakhand,2021,1,haridwar,620,535996.0
uttarakhand,2021,1,udham singh nagar,502,438715.0
uttarakhand,2021,1,nainital,206,206237.0
uttarakhand,2021,1,pauri garhwal,142,143920.0
uttarakhand,2021,1,tehri garhwal,83,95974.0
uttarakhand,2021,1,pithoragarh,74,165738.0
uttarakhand,2021,1,almora,54,66726.0
uttarakhand,2021,1,chamoli,54,46552.0
uttarakhand,2021,1,uttarkashi,41,53604.0
uttarakhand,2021,2,dehradun,858,1143631.0
uttarakhand,2021,2,haridwar,607,604868.0
uttarakhand,2021,2,udham singh nagar,518,516440.0
uttarakhand,2021,2,nainital,205,288133.0
uttarakhand,2021,2,pauri garhwal,136,166197.0
uttarakhand,2021,2,tehri garhwal,87,144359.0
uttarakhand,2021,2,almora,86,112828.0
uttarakhand,2021,2,pithoragarh,72,82135.0
uttarakhand,2021,2,chamoli,67,77488.0
uttarakhand,2021,2,uttarkashi,36,45443.0
uttarakhand,2021,3,haridwar,1255,1050466.0
uttarakhand,2021,3,dehradun,1112,1329330.0
uttarakhand,2021,3,udham singh nagar,638,701929.0
uttarakhand,2021,3,nainital,364,472151.0
uttarakhand,2021,3,pauri garhwal,221,271961.0
uttarakhand,2021,3,almora,113,158721.0
uttarakhand,2021,3,pithoragarh,85,150869.0
uttarakhand,2021,3,tehri garhwal,82,117190.0
uttarakhand,2021,3,chamoli,72,114681.0
uttarakhand,2021,3,champawat,52,89402.0
uttarakhand,2021,4,dehradun,1681,2630885.0
uttarakhand,2021,4,haridwar,1235,1394942.0
uttarakhand,2021,4,udham singh nagar,899,1120952.0
uttarakhand,2021,4,nainital,665,915316.0
uttarakhand,2021,4,pauri garhwal,310,469713.0
uttarakhand,2021,4,pithoragarh,163,282298.0
uttarakhand,2021,4,almora,127,212761.0
uttarakhand,2021,4,tehri garhwal,112,203345.0
uttarakhand,2021,4,chamoli,95,170770.0
uttarakhand,2021,4,champawat,83,179513.0
uttarakhand,2020,2,dehradun,313,59251.0
uttarakhand,2020,2,haridwar,110,21708.0
uttarakhand,2020,2,udham singh nagar,68,15728.0
uttarakhand,2020,2,nainital,63,13166.0
uttarakhand,2020,2,uttarkashi,20,3974.0
uttarakhand,2020,2,almora,20,4261.0
uttarakhand,2020,2,pithoragarh,17,5076.0
uttarakhand,2020,2,tehri garhwal,13,3613.0
uttarakhand,2020,2,pauri garhwal,10,2187.0
uttarakhand,2020,2,chamoli,9,1905.0
uttarakhand,2020,3,dehradun,482,166568.0
uttarakhand,2020,3,haridwar,305,79746.0
uttarakhand,2020,3,udham singh nagar,294,70995.0
uttarakhand,2020,3,nainital,102,28588.0
uttarakhand,2020,3,pauri garhwal,43,11588.0
uttarakhand,2020,3,tehri garhwal,38,12747.0
uttarakhand,2020,3,almora,36,15207.0
uttarakhand,2020,3,pithoragarh,32,12065.0
uttarakhand,2020,3,uttarkashi,25,4041.0
uttarakhand,2020,3,chamoli,16,5235.0
uttarakhand,2020,4,dehradun,577,620548.0
uttarakhand,2020,4,haridwar,337,341470.0
uttarakhand,2020,4,udham singh nagar,294,261230.0
uttarakhand,2020,4,nainital,169,206547.0
uttarakhand,2020,4,pauri garhwal,79,95558.0
uttarakhand,2020,4,tehri garhwal,62,90003.0
uttarakhand,2020,4,almora,46,65453.0
uttarakhand,2020,4,uttarkashi,44,44541.0
uttarakhand,2020,4,pithoragarh,42,60841.0
uttarakhand,2020,4,chamoli,35,56928.0
puducherry,2022,1,puducherry,1026,1416491.0
puducherry,2022,1,karaikal,113,163884.0
puducherry,2022,1,mahe,31,51885.0
puducherry,2022,1,yanam,29,31144.0
puducherry,2022,2,puducherry,981,1315292.0
puducherry,2022,2,karaikal,107,163314.0
puducherry,2022,2,mahe,40,79820.0
puducherry,2022,2,yanam,28,39360.0
puducherry,2022,3,puducherry,1335,1659848.0
puducherry,2022,3,karaikal,174,251500.0
puducherry,2022,3,mahe,49,75160.0
puducherry,2022,3,yanam,27,39021.0
puducherry,2022,4,puducherry,1916,2147849.0
puducherry,2022,4,karaikal,304,389357.0
puducherry,2022,4,mahe,68,79299.0
puducherry,2022,4,yanam,43,76625.0
puducherry,2024,1,puducherry,2273,3067571.0
puducherry,2024,1,karaikal,271,445825.0
puducherry,2024,1,mahe,95,174996.0
puducherry,2024,1,yanam,63,105162.0
puducherry,2024,2,puducherry,1970,2832692.0
puducherry,2024,2,karaikal,225,327567.0
puducherry,2024,2,mahe,75,124200.0
puducherry,2024,2,yanam,34,38538.0
puducherry,2024,3,puducherry,2218,3327539.0
puducherry,2024,3,karaikal,234,399089.0
puducherry,2024,3,mahe,103,157491.0
puducherry,2024,3,yanam,45,84404.0
puducherry,2024,4,puducherry,2410,3316201.0
puducherry,2024,4,karaikal,273,342060.0
puducherry,2024,4,mahe,102,162441.0
puducherry,2024,4,yanam,53,75331.0
puducherry,2023,1,puducherry,1684,2191876.0
puducherry,2023,1,karaikal,168,247909.0
puducherry,2023,1,mahe,69,92308.0
puducherry,2023,1,yanam,34,60998.0
puducherry,2023,2,puducherry,1527,2210627.0
puducherry,2023,2,karaikal,188,252023.0
puducherry,2023,2,mahe,62,102248.0
puducherry,2023,2,yanam,32,49108.0
puducherry,2023,3,puducherry,1891,2380727.0
puducherry,2023,3,karaikal,234,352670.0
puducherry,2023,3,mahe,74,113412.0
puducherry,2023,3,yanam,33,44838.0
puducherry,2023,4,puducherry,2093,2921421.0
puducherry,2023,4,karaikal,228,321006.0
puducherry,2023,4,mahe,86,109590.0
puducherry,2023,4,yanam,40,67378.0
puducherry,2021,1,puducherry,283,254440.0
puducherry,2021,1,karaikal,73,87255.0
puducherry,2021,1,yanam,8,3551.0
puducherry,2021,1,mahe,8,6581.0
puducherry,2021,2,puducherry,455,432658.0
puducherry,2021,2,karaikal,45,53202.0
puducherry,2021,2,yanam,21,10606.0
puducherry,2021,2,mahe,5,11811.0
puducherry,2021,3,puducherry,494,464835.0
puducherry,2021,3,karaikal,45,61640.0
puducherry,2021,3,mahe,16,25578.0
puducherry,2021,3,yanam,6,4389.0
puducherry,2021,4,puducherry,685,767854.0
puducherry,2021,4,karaikal,54,84570.0
puducherry,2021,4,yanam,25,60936.0
puducherry,2021,4,mahe,22,33247.0
puducherry,2020,2,puducherry,98,18574.0
puducherry,2020,2,yanam,12,2687.0
puducherry,2020,2,karaikal,1,708.0
puducherry,2020,2,mahe,1,282.0
puducherry,2020,3,puducherry,143,40754.0
puducherry,2020,3,yanam,25,6919.0
puducherry,2020,3,karaikal,14,5445.0
puducherry,2020,3,mahe,9,5281.0
puducherry,2020,4,puducherry,202,165945.0
puducherry,2020,4,karaikal,21,21295.0
puducherry,2020,4,yanam,7,5973.0
puducherry,2020,4,mahe,4,4742.0
bihar,2022,1,patna,4444,5436425.0
bihar,2022,1,muzaffarpur,1211,1664652.0
bihar,2022,1,vaishali,900,1300490.0
bihar,2022,1,samastipur,846,1134330.0
bihar,2022,1,bhagalpur,790,1009817.0
bihar,2022,1,darbhanga,716,958014.0
bihar,2022,1,gaya,710,986298.0
bihar,2022,1,saran,698,1079022.0
bihar,2022,1,begusarai,665,982309.0
bihar,2022,1,munger,652,604211.0
bihar,2022,2,patna,4980,5796863.0
bihar,2022,2,muzaffarpur,1312,1527583.0
bihar,2022,2,vaishali,1030,1332752.0
bihar,2022,2,munger,869,685212.0
bihar,2022,2,samastipur,866,1140296.0
bihar,2022,2,saran,831,1134410.0
bihar,2022,2,darbhanga,823,901618.0
bihar,2022,2,bhagalpur,806,1158286.0
bihar,2022,2,gaya,781,1127943.0
bihar,2022,2,begusarai,734,980380.0
bihar,2022,3,patna,6711,7663832.0
bihar,2022,3,muzaffarpur,1848,2047804.0
bihar,2022,3,vaishali,1495,1738699.0
bihar,2022,3,gaya,1052,1275154.0
bihar,2022,3,samastipur,1037,1446763.0
bihar,2022,3,bhagalpur,1030,1287137.0
bihar,2022,3,saran,1013,1475793.0
bihar,2022,3,begusarai,1010,1185869.0
bihar,2022,3,darbhanga,978,1175895.0
bihar,2022,3,nalanda,802,1007554.0
bihar,2022,4,patna,7741,8886520.0
bihar,2022,4,muzaffarpur,2305,2622512.0
bihar,2022,4,vaishali,1553,1950312.0
bihar,2022,4,samastipur,1371,1741058.0
bihar,2022,4,bhagalpur,1277,1839829.0
bihar,2022,4,saran,1260,1760294.0
bihar,2022,4,darbhanga,1183,1530684.0
bihar,2022,4,gaya,1156,1515312.0
bihar,2022,4,begusarai,1065,1313395.0
bihar,2022,4,nalanda,944,1190812.0
bihar,2024,1,patna,8766,12210439.0
bihar,2024,1,muzaffarpur,2904,3379803.0
bihar,2024,1,samastipur,2166,2404317.0
bihar,2024,1,vaishali,2155,2395023.0
bihar,2024,1,begusarai,2098,2480882.0
bihar,2024,1,bhagalpur,1961,2423152.0
bihar,2024,1,darbhanga,1834,2081177.0
bihar,2024,1,purbi champaran,1825,1988941.0
bihar,2024,1,gaya,1794,2115644.0
bihar,2024,1,saran,1758,2453695.0
bihar,2024,2,patna,8676,12515913.0
bihar,2024,2,muzaffarpur,3030,3566917.0
bihar,2024,2,vaishali,2208,2694296.0
bihar,2024,2,samastipur,2019,2589400.0
bihar,2024,2,saran,1947,2473772.0
bihar,2024,2,bhagalpur,1936,2519217.0
bihar,2024,2,purbi champaran,1912,2388778.0
bihar,2024,2,begusarai,1909,2345108.0
bihar,2024,2,darbhanga,1835,2503350.0
bihar,2024,2,gaya,1680,2474293.0
bihar,2024,3,patna,10836,14766457.0
bihar,2024,3,muzaffarpur,2707,3612823.0
bihar,2024,3,vaishali,1988,2661199.0
bihar,2024,3,begusarai,1885,2296315.0
bihar,2024,3,purbi champaran,1794,2325571.0
bihar,2024,3,gaya,1750,2519779.0
bihar,2024,3,bhagalpur,1672,2351538.0
bihar,2024,3,samastipur,1598,2004913.0
bihar,2024,3,saran,1597,2272074.0
bihar,2024,3,darbhanga,1284,1775628.0
bihar,2024,4,patna,12285,17467167.0
bihar,2024,4,muzaffarpur,3574,4618556.0
bihar,2024,4,bhagalpur,2880,3502440.0
bihar,2024,4,vaishali,2751,3366259.0
bihar,2024,4,purbi champaran,2743,3484729.0
bihar,2024,4,begusarai,2448,2967847.0
bihar,2024,4,samastipur,2399,3064251.0
bihar,2024,4,gaya,2142,2996672.0
bihar,2024,4,saran,2101,2867354.0
bihar,2024,4,madhubani,1964,2474980.0
bihar,2023,1,patna,6401,7935610.0
bihar,2023,1,muzaffarpur,1775,2423353.0
bihar,2023,1,vaishali,1280,1787246.0
bihar,2023,1,samastipur,1034,1410643.0
bihar,2023,1,bhagalpur,1004,1450332.0
bihar,2023,1,begusarai,981,1487117.0
bihar,2023,1,saran,934,1574069.0
bihar,2023,1,gaya,895,1335109.0
bihar,2023,1,darbhanga,881,1157743.0
bihar,2023,1,madhubani,811,1255509.0
bihar,2023,2,patna,7312,9370034.0
bihar,2023,2,muzaffarpur,2490,2986441.0
bihar,2023,2,vaishali,1300,1679995.0
bihar,2023,2,saran,1273,1702530.0
bihar,2023,2,samastipur,1088,1604418.0
bihar,2023,2,bhagalpur,999,1448813.0
bihar,2023,2,begusarai,966,1389526.0
bihar,2023,2,darbhanga,929,1257052.0
bihar,2023,2,gaya,918,1313271.0
bihar,2023,2,madhubani,838,1209798.0
bihar,2023,3,patna,10764,12203806.0
bihar,2023,3,muzaffarpur,2243,2653412.0
bihar,2023,3,vaishali,1795,2299571.0
bihar,2023,3,begusarai,1431,1674507.0
bihar,2023,3,saran,1328,1885167.0
bihar,2023,3,bhagalpur,1261,1763671.0
bihar,2023,3,gaya,1231,1481362.0
bihar,2023,3,samastipur,1151,1505350.0
bihar,2023,3,purnia,1062,1373810.0
bihar,2023,3,darbhanga,973,1187853.0
bihar,2023,4,patna,9152,12139703.0
bihar,2023,4,muzaffarpur,2640,3487730.0
bihar,2023,4,vaishali,2076,2700720.0
bihar,2023,4,bhagalpur,1712,2382914.0
bihar,2023,4,samastipur,1650,2083069.0
bihar,2023,4,begusarai,1515,1920706.0
bihar,2023,4,saran,1474,2082626.0
bihar,2023,4,gaya,1459,2063105.0
bihar,2023,4,darbhanga,1385,1986204.0
bihar,2023,4,madhubani,1261,1853704.0
bihar,2021,1,patna,2101,1349311.0
bihar,2021,1,muzaffarpur,750,518615.0
bihar,2021,1,gaya,597,370763.0
bihar,2021,1,vaishali,534,460907.0
bihar,2021,1,purbi champaran,505,265124.0
bihar,2021,1,samastipur,500,393366.0
bihar,2021,1,darbhanga,463,321486.0
bihar,2021,1,saran,459,385969.0
bihar,2021,1,madhubani,444,317538.0
bihar,2021,1,pashchim champaran,415,255416.0
bihar,2021,2,patna,2844,2420477.0
bihar,2021,2,muzaffarpur,855,728324.0
bihar,2021,2,vaishali,611,662818.0
bihar,2021,2,gaya,565,575770.0
bihar,2021,2,darbhanga,559,503233.0
bihar,2021,2,samastipur,559,524394.0
bihar,2021,2,saran,550,605534.0
bihar,2021,2,purbi champaran,509,475116.0
bihar,2021,2,begusarai,480,456120.0
bihar,2021,2,bhagalpur,475,428330.0
bihar,2021,3,patna,4025,3635269.0
bihar,2021,3,muzaffarpur,1031,999940.0
bihar,2021,3,vaishali,796,871661.0
bihar,2021,3,begusarai,780,770780.0
bihar,2021,3,samastipur,735,806958.0
bihar,2021,3,gaya,660,613726.0
bihar,2021,3,saran,640,671368.0
bihar,2021,3,darbhanga,606,630720.0
bihar,2021,3,bhagalpur,603,673714.0
bihar,2021,3,purbi champaran,561,606304.0
bihar,2021,4,patna,5114,5291931.0
bihar,2021,4,muzaffarpur,1372,1563252.0
bihar,2021,4,vaishali,1036,1200374.0
bihar,2021,4,saran,880,1231657.0
bihar,2021,4,samastipur,836,1098032.0
bihar,2021,4,bhagalpur,818,990253.0
bihar,2021,4,gaya,801,890348.0
bihar,2021,4,darbhanga,793,870539.0
bihar,2021,4,begusarai,719,859763.0
bihar,2021,4,purbi champaran,667,874730.0
bihar,2020,2,patna,685,126689.0
bihar,2020,2,begusarai,158,31671.0
bihar,2020,2,muzaffarpur,132,28803.0
bihar,2020,2,gaya,117,24619.0
bihar,2020,2,darbhanga,103,21997.0
bihar,2020,2,purbi champaran,100,22466.0
bihar,2020,2,bhagalpur,96,22602.0
bihar,2020,2,pashchim champaran,92,20072.0
bihar,2020,2,madhubani,89,19995.0
bihar,2020,2,vaishali,86,20680.0
bihar,2020,3,patna,1926,427322.0
bihar,2020,3,muzaffarpur,752,179003.0
bihar,2020,3,purbi champaran,497,111197.0
bihar,2020,3,gaya,408,85332.0
bihar,2020,3,vaishali,408,89031.0
bihar,2020,3,samastipur,344,81819.0
bihar,2020,3,darbhanga,325,73191.0
bihar,2020,3,bhagalpur,325,80091.0
bihar,2020,3,saran,323,78623.0
bihar,2020,3,purnia,292,61193.0
bihar,2020,4,patna,1831,1396144.0
bihar,2020,4,muzaffarpur,616,462851.0
bihar,2020,4,vaishali,445,381786.0
bihar,2020,4,saran,410,376021.0
bihar,2020,4,samastipur,404,405354.0
bihar,2020,4,darbhanga,375,329076.0
bihar,2020,4,gaya,366,260585.0
bihar,2020,4,madhubani,362,312107.0
bihar,2020,4,purbi champaran,336,195193.0
bihar,2020,4,bhagalpur,332,281912.0
jharkhand,2022,1,ranchi,2342,3350440.0
jharkhand,2022,1,east singhbhum,1582,1994586.0
jharkhand,2022,1,dhanbad,1203,1741406.0
jharkhand,2022,1,bokaro,809,1231429.0
jharkhand,2022,1,saraikela kharsawan,389,538634.0
jharkhand,2022,1,palamu,379,664690.0
jharkhand,2022,1,hazaribagh,322,588476.0
jharkhand,2022,1,ramgarh,299,447478.0
jharkhand,2022,1,deoghar,204,295711.0
jharkhand,2022,1,giridih,202,298725.0
jharkhand,2022,2,ranchi,2225,3046609.0
jharkhand,2022,2,east singhbhum,1708,2091608.0
jharkhand,2022,2,dhanbad,1262,1847695.0
jharkhand,2022,2,bokaro,943,1351623.0
jharkhand,2022,2,saraikela kharsawan,385,503592.0
jharkhand,2022,2,palamu,335,452609.0
jharkhand,2022,2,ramgarh,328,524659.0
jharkhand,2022,2,hazaribagh,320,467770.0
jharkhand,2022,2,giridih,287,459744.0
jharkhand,2022,2,deoghar,244,332029.0
jharkhand,2022,3,ranchi,3281,4087473.0
jharkhand,2022,3,east singhbhum,2570,2947659.0
jharkhand,2022,3,dhanbad,2278,2802748.0
jharkhand,2022,3,bokaro,1368,1846969.0
jharkhand,2022,3,saraikela kharsawan,575,658243.0
jharkhand,2022,3,palamu,492,613354.0
jharkhand,2022,3,ramgarh,475,754788.0
